id,title,overview,rating,poster
640561,Enormous,"It takes him suddenly at 40 years: Frédéric wants a baby, Claire never wanted one and they agreed on that. He commits the unforgivable and makes a child behind her back. Claire turns into a whale and Frédéric becomes a doting father.",4.994,/nu5EjoHfk4oG8RclOqFvJ5TPH9b.jpg
635528,Disco Music Fever,Every Saturday a bunch of youths use to meet at a disco in Milano. Among them soon love and passion explode between a dance contest and another.,0.0,/zMueiqTePOVG35RyOPDQK3MZNKV.jpg
402431,Wicked,"In the land of Oz, ostracized and misunderstood green-skinned Elphaba is forced to share a room with the popular aristocrat Glinda at Shiz University, and the two's unlikely friendship is tested as they begin to fulfill their respective destinies as Glinda the Good and the Wicked Witch of the West.",6.9,/xDGbZ0JJ3mYaGKy4Nzd9Kph6M9L.jpg
1144950,Betrayed,"Doug Collins has been a highly-respected analyst at the FBI for twenty-five years. He is liked and admired by all the members of his team, but they've seen changes in Doug recently: an attractive young girlfriend, working odd hours, increased frustration at work. And then there was the time he was seen texting on his Blackberry from inside the SCIF. It's all probably nothing. They know his recent divorce has been tough on him. It's not like he's a spy. But what if he is? What is the price of silence?",0.0,/fTsNYCZ1XfEooMxzAVucdJ4toph.jpg
170924,Macho Dancer,"Pol moves to Manila for better opportunities after his American lover leaves. However, he gets drawn into the gritty world of gay prostitution and sexual slavery.",6.1,/d7eXFCy8hImjyglbuicHEg1MDeX.jpg
122917,The Hobbit: The Battle of the Five Armies,"Following Smaug's attack on Laketown, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",7.331,/xT98tLqatZPQApyRmlPL12LtiWp.jpg
978586,Shayda,"Shayda, a young Iranian woman living in Australia, finds refuge in a women’s shelter with her 6-year-old daughter, Mona. Having fled her husband, Hossein, and filed for divorce, Shayda struggles to maintain normalcy for Mona. Buoyed by the approach of Nowruz, she tries to forge a fresh start with new and unfettered freedoms. But when a judge grants Hossein visitation rights, he reenters their life, stoking Shayda’s fear that he’ll attempt to take Mona back to Iran.",6.5,/fKLSMZ7EfIGRNRXntdJ157PcHmo.jpg
352809,The Guest,"A forty year old woman, who has been in an asylum, goes to live with her brother's family. She proves incapable of adapting herself to family life, takes refuge in the country alone with her memories, and is later returned to the asylum.",5.0,/5TOZeHed3sCM0yqdKdKlZwVYjKE.jpg
262356,Pattathu Rani,,0.0,
180662,Traveller,"Fortune takes four human beings to the last frontier of passion. There, where love becomes almost inhuman and divine. As if he was a comet, Rafael, the traveler, appears at the party for the cities patron saint, in a small town in the interior of Minas Gerais. He is the one who brings passion and crime, vanishing afterwards, leaving a poetic feeling in the air, which is always deadly to the ones who stay. Mrs. Ana de Lara, the proud rich widow, and Missy, still a child, whose beauty and innocence are like the Tiê-Sangue, a red bird, are the travelers victims. There is also Master Juca do Vale, a criminal, whose passion turns him incredibly human, in this story of love, death, forgiveness and resurrection.",6.125,/iZa2asHRn6gIkc1kXH70kbNiZQX.jpg
1497746,Solidarity,"A cross-cultural look at the immigrant experience in Los Angeles, through the parallel lives of a Mexican seamstress and a Lithuanian butcher.",0.0,/9TbylJkFdJc0MbFKaktt7LQNATm.jpg
634649,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",7.933,/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg
1351624,Mum,"Through monotony of daily realities, we see Sandra, a mother of two, raising her children with a frequently absent father. The satirical representation of her conventional familial life leaves us with questions about her personal desires.",0.0,/fUZEoUZ9eUQkeWUUAUinO093dbp.jpg
1202622,Lieux communs,"An amusing portrait of Homo urbanus in the early 1980s, on the steps of Notre Dame Cathedral in Paris.",0.0,
856087,AmerAsian,"Eric, an American-born Asian college graduate, must steal a younger student's identity in order to take back the one last year of baseball eligibility that he lost when his dad passed away. Monica, his Coach's All-American co-ed daughter, must ascertain her own questionable identity in order to come to terms with the years of abuse that she suffered. And then Lynette Lawson...",4.0,/3QC9CesUS68EXrKF0zMOnR2enAp.jpg
1508120,Danger,,0.0,
355098,Rolling Caravans,"The strip is being opened to settlers and as everyone heads for the starting line, Thad and his outlaw gang are ready. Learning Rankin has a treasure map, Thad steals it. When Breezy attempts to recover the map he is captured by Thad. With Breezy tied up, Thad heads out to claim the treasure plot.",3.0,/4dF4ratNAGmtH4gUToQF5K7dLdu.jpg
211071,Possession,"The film follows two competing television news teams as they chase a variety of leads, gradually zeroing in on an impending and possibly apocalyptic storm, and a middle-aged teacher who may or may not be possessed by a demon. Writer and actress Raquel Villavicencio plays the ruthless head of the top-rated network, coming off as a Tagalog variation on Faye Dunaway's fabled character in Network. Her team has eschewed covering politics in favour of triedand- true tabloid fodder: demonic possession.",5.0,/Aetp4GF3cnWVzf9IFJULrpf5E00.jpg
1067133,Siebenschön,"When she was a child, Ludmilla was the treasure of her parents, She worked, sewed, washed, and spun as much as seven ordinary people, and Ludmilla was “As Pretty as Seven.”  But on account of her pretty face, everybody stared at her; and, as she did not like this, she put a veil over her face.  The young peasant beyond her beauty is a humble woman who doesn't rely on her beauty alone but her strength of character, her education and on true love.  The poor farmer's daughter veils her face, but that doesn't prevent Arthur, the Prince of the kingdom from recognizing her true inner beauty and falling deeply in love with her.  The King cannot accept such a union. Her parent's farmhouse is burned. To save her life, she decides to change her identity by disguising herself as a valet and will henceforth be called Misfortune.  “As Pretty as Seven was once my name, But it changed to Misfortune when here I came.”.",3.7,/AowjlnIswL8Ayk9he85gUCo8gtx.jpg
328144,Man & Gun,Man &amp; Gun is a dark romantic comedy that chronicles one man's love affair with guns and the very special .50-caliber assault rifle that wins his heart.,0.0,
860790,Kutti Kuppayam,"Jabbar and Zubaida marry against the wishes of Jabbar's mother. Subsequently, his mother plots to separate the couple by ridiculing Zubaida for being incapable of bearing a child.",0.0,/nJfpFIap3sSfzjgkBhIr3Fk6qBB.jpg
264592,Die Mamba,"""Die Mamba"" is a top international terrorist. A deadly hand-to-hand fighter, sniper, explosives expert and master of masks and deception. Hossein Sarivi is a good husband and sound designer in a cookie factory. The two look very much alike, but their lives have had no points of contact. Until now...",5.227,/r8aL5fMYNnNfFl9IYEaOtZwSoZp.jpg
1422211,The Pursuit of Lust,"Sensual Mongolian actress E.Khandmaa stars in this romantic drama, which highlights a housewife’s longing for pleasure her passionless husband fails to provide. That is until her spouse’s business client eventually gives in to her desires.",6.818,/ccHAt7cysIQInKpZQkKTXYMU3oz.jpg
364802,Shareek,A feudal war is caused between Jassa and his cousins over the ownership of a piece of land. This leads to their families becoming sworn enemies for generations thereafter.,6.4,/vc6UCDLKosS9ZQIp2bkp1hPzln3.jpg
622966,Knuckle City,"An aging, womanizing professional boxer and his career-criminal brother take one last shot at success and get more than they've bargained for.",0.0,/1WUrfChY5QCFzHY5wxFtMW18vK7.jpg
491588,Madame Bovary,"Paris, 1857. While on trial for moral outrage, French writer G. Flaubert tells the court and the audience the true story of the heroine of his novel Madame Bovary, a sensitive but capricious woman whose desperate efforts to overcome the bourgeois conventions of a dull, provincial life led her family first to ruin and disrepute and finally to the abyss of tragedy.",5.8,/zPIPyApJmf4AO03gESAUn2G6c8L.jpg
122,The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",8.494,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg
662684,Delivery Interrupted,"After being fired from his warranty department job, Eddie found a temp job as moving company driver. what he did not expect was that the truck was loaded with drugs and cash, and the girl he was adventuring with was one of the gang members...",0.0,
673,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",8.009,/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg
38613,Veda - Atatürk,"A friendship started in childhood in Thessaloniki firstly turned into being comrade in arms and then a half-century brotherhood and fraternity following the same ideals until the death upon proclamation of the Republic; Ataturk & Salih Bozok Veda Ataturk (The Farewell Ataturk) is the story of a brotherhood, portrayal of milestones in Ataturk's life and the story of a commander commanding a generation that challenged the death to save the homeland.",5.743,/vHDESPeS1Mpoaf7xq20RfNtm0o7.jpg
355895,Farewell Darkness,"Michael returns home to Chicago from Operation Iraqi Freedom with more scars than he left with. Abused by his father, Roman, as a child, he spent his teenage years as a petty thief until he is caught and given an ultimatum, military or jail. Now, that his bloody Tour of Duty is over, he returns home to find his mother, Teresa, dead by her own hand, pushed to the brink by her abusive husband Roman. Michael vows to take vengeance for his poor mother by killing Roman. But he must have one last day with his girlfriend, Rose, a recent high school graduate who stayed loyal to Michael during his tour. But this happy reunion of young lovers takes a turn for the worst when Michael begins to show abusive behaviors toward Rose, not unlike his father's behaviors as a child. Michael must choose to let his past go and leave his father to rot in his own hell of self torture, or join him by his side.",0.0,/1Si1pZ0XaQsHJswVUTl0bSFNvXC.jpg
